loai_hinh,gia_ban,log_gia_ban,gia_m2,dien_tich,chieu_ngang,dien_tich_su_dung,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,giay_to_phap_ly,dac_diem,quan,room_density,bath_density,area_per_floor,frontage_density,desc_length,price_zscore_district,price_percentile_district
"Nhà ngõ, hẻm",9.8,2.379546134130174,122.5,80.0,5.0,80.0,10,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.125,0.0375,26.666666666666668,0.0625,294,0.28388967892926603,0.8444391179290508
"Nhà ngõ, hẻm",4.7,1.7404661748405044,94.38,49.8,4.15,49.8,2,2,1,Hoàn thiện cơ bản,Đã có sổ,Không rõ,Go Vap,0.040160642570281124,0.040160642570281124,49.8,0.08333333333333334,564,-0.3489242042773301,0.2708533077660594
"Nhà ngõ, hẻm",11.8,2.5494451709255714,132.58,89.0,6.0,110.0,4,2,2,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Go Vap,0.0449438202247191,0.02247191011235955,55.0,0.06741573033707865,164,0.5320519860691076,0.8883029721955896
"Nhà ngõ, hẻm",1.8,1.0296194171811583,90.0,20.0,4.0,20.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05,0.15,6.666666666666667,0.2,75,-0.7087595496301005,0.00826941514860978
"Nhà ngõ, hẻm",2.6,1.2809338454620645,152.94,17.0,4.0,34.0,2,2,3,Hoàn thiện cơ bản,Đã có sổ,Hiện trạng khác,Go Vap,0.11764705882352941,0.11764705882352941,11.333333333333334,0.23529411764705882,154,-0.6094946267741638,0.03942953020134228
"Nhà mặt phố, mặt tiền",18.0,2.9444389791664403,187.5,96.0,4.0,96.0,4,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.041666666666666664,0.03125,32.0,0.041666666666666664,49,1.3013551382026165,0.9634467881112176
"Nhà ngõ, hẻm",8.0,2.1972245773362196,137.46,58.2,4.0,58.2,4,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.06872852233676975,0.05154639175257732,19.400000000000002,0.06872852233676975,262,0.06054360250340851,0.7356184084372004
"Nhà ngõ, hẻm",14.0,2.70805020110221,155.56,90.0,4.0,90.0,5,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05555555555555555,0.03333333333333333,30.0,0.044444444444444446,199,0.8050305239229333,0.9289309683604986
"Nhà ngõ, hẻm",7.35,2.122261538862764,100.68,73.0,9.4,73.0,4,4,2,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Go Vap,0.0547945205479452,0.0547945205479452,36.5,0.12876712328767123,663,-0.02010914731704005,0.6483700862895494
"Nhà mặt phố, mặt tiền",14.0,2.70805020110221,140.0,100.0,5.0,100.0,5,5,4,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.05,0.05,25.0,0.05,347,0.8050305239229333,0.9289309683604986
"Nhà ngõ, hẻm",13.99,2.7073833121145063,217.24,64.4,5.0,64.4,6,5,5,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.09316770186335403,0.07763975155279502,12.88,0.07763975155279502,170,0.8037897123872342,0.926294343240652
"Nhà mặt phố, mặt tiền",9.5,2.3513752571634776,118.75,80.0,4.0,80.0,2,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.025,0.0375,26.666666666666668,0.05,99,0.2466653328582897,0.8342521572387345
"Nhà ngõ, hẻm",7.2,2.1041341542702074,122.45,58.8,4.0,58.8,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.034013605442176874,0.05102040816326531,19.599999999999998,0.06802721088435375,224,-0.03872132035252811,0.6353068072866731
"Nhà ngõ, hẻm",5.2,1.8245492920510458,130.0,40.0,4.0,40.0,2,2,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.05,0.05,13.333333333333334,0.1,293,-0.28688362749236973,0.3533077660594439
"Nhà ngõ, hẻm",15.9,2.827313621929028,206.49,77.0,5.0,262.5,10,6,5,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Go Vap,0.12987012987012986,0.07792207792207792,52.5,0.06493506493506493,113,1.040784715705783,0.9496644295302014
"Nhà ngõ, hẻm",11.5,2.5257286443082556,113.86,101.0,4.2,101.0,5,4,3,Không rõ,Đã có sổ,Nhà nở hậu,Go Vap,0.04950495049504951,0.039603960396039604,33.666666666666664,0.041584158415841586,276,0.49482763999813134,0.8793144774688398
"Nhà ngõ, hẻm",4.5,1.7047480922384253,150.0,30.0,3.0,30.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Mặt tiền,Go Vap,0.06666666666666667,0.06666666666666667,15.0,0.1,147,-0.3737404349913143,0.24388782358581015
"Nhà ngõ, hẻm",2.75,1.3217558399823195,152.78,18.0,3.0,18.0,1,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.05555555555555555,0.16666666666666666,6.0,0.16666666666666666,245,-0.5908824537386757,0.049976030680728666
"Nhà mặt phố, mặt tiền",10.8,2.468099531471619,100.0,108.0,4.0,108.0,5,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.046296296296296294,0.027777777777777776,36.0,0.037037037037037035,426,0.40797083249918686,0.8662511984659635
"Nhà ngõ, hẻm",1.8,1.0296194171811583,90.0,20.0,4.0,20.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05,0.15,6.666666666666667,0.2,88,-0.7087595496301005,0.00826941514860978
"Nhà ngõ, hẻm",3.8,1.5686159179138452,90.48,42.0,4.0,42.0,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.047619047619047616,0.07142857142857142,14.0,0.09523809523809523,99,-0.46059724249025885,0.15232502396931927
"Nhà ngõ, hẻm",5.6,1.8870696490323797,112.0,50.0,4.0,50.0,2,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.04,0.06,16.666666666666668,0.08,157,-0.23725116606440144,0.4098753595397891
"Nhà ngõ, hẻm",4.5,1.7047480922384253,73.77,61.0,4.0,61.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.01639344262295082,0.04918032786885246,20.333333333333332,0.06557377049180328,107,-0.3737404349913143,0.24388782358581015
"Nhà mặt phố, mặt tiền",1.86,1.0508216248317612,51.67,36.0,4.0,36.0,1,3,3,Không rõ,Khác,Mặt tiền,Go Vap,0.027777777777777776,0.08333333333333333,12.0,0.1111111111111111,384,-0.7013146804159052,0.009827420901246404
"Nhà ngõ, hẻm",13.5,2.6741486494265287,168.75,80.0,4.0,250.0,4,5,3,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Go Vap,0.05,0.0625,83.33333333333333,0.05,354,0.742989947137973,0.9167066155321189
"Nhà ngõ, hẻm",3.1,1.410986973710262,155.0,20.0,5.0,20.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,Go Vap,0.1,0.1,10.0,0.25,581,-0.5474540499892033,0.07706136145733461
"Nhà ngõ, hẻm",5.98,1.943048916774281,74.75,80.0,10.0,80.0,4,3,2,Nội thất cao cấp,Đã có sổ,Không rõ,Go Vap,0.05,0.0375,40.0,0.125,472,-0.19010032770783145,0.4799856184084372
"Nhà ngõ, hẻm",11.8,2.5494451709255714,109.26,108.0,8.0,300.0,10,6,3,Không rõ,Đã có sổ,Nhà nở hậu,Go Vap,0.09259259259259259,0.05555555555555555,100.0,0.07407407407407407,554,0.5320519860691076,0.8883029721955896
"Nhà ngõ, hẻm",3.6,1.5260563034950494,120.0,30.0,3.0,30.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,Go Vap,0.06666666666666667,0.06666666666666667,15.0,0.1,418,-0.485413473204243,0.12272291466922339
"Nhà mặt phố, mặt tiền",8.456,2.2466494606637424,154.03,54.9,4.0,121.5,3,3,2,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Go Vap,0.0546448087431694,0.0546448087431694,60.75,0.07285974499089254,1044,0.11712460853129233,0.7567114093959731
"Nhà ngõ, hẻm",9.5,2.3513752571634776,175.93,54.0,6.0,54.0,3,4,5,Nội thất cao cấp,Khác,Mặt tiền,Go Vap,0.05555555555555555,0.07407407407407407,10.8,0.1111111111111111,484,0.2466653328582897,0.8342521572387345
"Nhà ngõ, hẻm",4.8,1.7578579175523736,69.57,69.0,4.0,69.0,2,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.028985507246376812,0.043478260869565216,23.0,0.057971014492753624,125,-0.3365160889203381,0.28463566634707577
"Nhà ngõ, hẻm",3.3,1.4586150226995167,103.12,32.0,4.0,32.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.09375,0.09375,10.666666666666666,0.125,96,-0.5226378192752192,0.09431927133269415
"Nhà ngõ, hẻm",4.2,1.6486586255873816,84.0,50.0,4.2,50.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.06,0.06,16.666666666666668,0.084,286,-0.4109647810622905,0.20469798657718122
"Nhà ngõ, hẻm",9.8,2.379546134130174,122.5,80.0,5.0,80.0,10,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.125,0.0375,26.666666666666668,0.0625,304,0.28388967892926603,0.8444391179290508
"Nhà ngõ, hẻm",2.88,1.355835153635182,137.14,21.0,4.0,21.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.14285714285714285,0.14285714285714285,7.0,0.19047619047619047,287,-0.574751903774586,0.058844678811121764
"Nhà ngõ, hẻm",4.3,1.667706820558076,97.73,44.0,4.0,85.0,2,3,1,Hoàn thiện cơ bản,Đã có sổ,Không rõ,Go Vap,0.045454545454545456,0.06818181818181818,85.0,0.09090909090909091,235,-0.39855666570529846,0.21428571428571427
"Nhà ngõ, hẻm",12.5,2.6026896854443837,142.86,87.5,4.0,87.5,9,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.10285714285714286,0.03428571428571429,29.166666666666668,0.045714285714285714,158,0.6189087935680522,0.9016059443911792
"Nhà ngõ, hẻm",4.4,1.6863989535702286,125.71,35.0,4.0,35.0,4,3,4,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.11428571428571428,0.08571428571428572,8.75,0.11428571428571428,350,-0.3861485503483063,0.23046500479386386
"Nhà ngõ, hẻm",4.6,1.7227665977411035,115.0,40.0,4.0,40.0,3,2,3,Không rõ,Đã có sổ,Nhà nở hậu,Go Vap,0.075,0.05,13.333333333333334,0.1,226,-0.3613323196343223,0.2546740172579099
"Nhà ngõ, hẻm",2.68,1.3029127521808397,114.53,23.4,3.2,23.4,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.08547008547008547,0.12820512820512822,7.8,0.13675213675213677,179,-0.59956813448857,0.04242569511025887
"Nhà ngõ, hẻm",3.25,1.4469189829363254,81.25,40.0,4.0,40.0,3,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.075,0.075,13.333333333333334,0.1,412,-0.5288418769537153,0.08832694151486098
"Nhà ngõ, hẻm",3.3,1.4586150226995167,103.12,32.0,3.2,32.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.09375,0.09375,10.666666666666666,0.1,108,-0.5226378192752192,0.09431927133269415
"Nhà ngõ, hẻm",7.0,2.0794415416798357,93.33,75.0,4.0,75.0,3,3,2,Nội thất cao cấp,Đã có sổ,Khác,Go Vap,0.04,0.04,37.5,0.05333333333333334,569,-0.0635375510665123,0.6187679769894535
"Nhà ngõ, hẻm",3.8,1.5686159179138452,122.58,31.0,4.0,31.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.0967741935483871,0.0967741935483871,10.333333333333334,0.12903225806451613,90,-0.46059724249025885,0.15232502396931927
"Nhà mặt phố, mặt tiền",5.5,1.8718021769015913,125.0,44.0,4.0,44.0,2,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.045454545454545456,0.06818181818181818,14.666666666666666,0.09090909090909091,204,-0.2496592814213935,0.39417545541706617
"Nhà ngõ, hẻm",9.1,2.312535423847214,112.35,81.0,4.0,60.0,4,5,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.04938271604938271,0.06172839506172839,20.0,0.04938271604938271,830,0.19703287143032136,0.8166347075743049
"Nhà ngõ, hẻm",1.8,1.0296194171811583,150.0,12.0,4.0,12.0,1,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.08333333333333333,0.25,4.0,0.3333333333333333,155,-0.7087595496301005,0.00826941514860978
Nhà phố liền kề,6.3,1.9878743481543455,157.5,40.0,4.0,96.0,2,2,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.05,0.05,32.0,0.1,111,-0.15039435856545688,0.5116251198465963
"Nhà mặt phố, mặt tiền",5.5,1.8718021769015913,148.65,37.0,4.0,37.0,2,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.05405405405405406,0.08108108108108109,12.333333333333334,0.10810810810810811,232,-0.2496592814213935,0.39417545541706617
"Nhà mặt phố, mặt tiền",7.85,2.180417459019838,112.14,70.0,4.0,70.0,4,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.05714285714285714,0.04285714285714286,23.333333333333332,0.05714285714285714,170,0.04193142946792035,0.7142857142857143
"Nhà ngõ, hẻm",1.9,1.0647107369924282,105.56,18.0,3.0,18.0,1,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.05555555555555555,0.16666666666666666,6.0,0.16666666666666666,218,-0.6963514342731084,0.012104506232023011
"Nhà ngõ, hẻm",2.15,1.1474024528375417,102.38,21.0,4.0,21.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.047619047619047616,0.14285714285714285,7.0,0.19047619047619047,165,-0.6653311458806282,0.022171620325982744
"Nhà ngõ, hẻm",3.58,1.5216989981260935,127.86,28.0,4.0,28.0,2,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.07142857142857142,0.10714285714285714,9.333333333333334,0.14285714285714285,224,-0.4878950962756414,0.1184084372003835
"Nhà ngõ, hẻm",12.0,2.5649493574615367,150.0,80.0,4.0,80.0,5,5,3,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,Go Vap,0.0625,0.0625,26.666666666666668,0.05,963,0.5568682167830917,0.8945349952061361
"Nhà ngõ, hẻm",16.2,2.8449093838194073,210.39,77.0,4.0,77.0,10,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.12987012987012986,0.03896103896103896,25.666666666666668,0.05194805194805195,601,1.0780090617767588,0.9523010546500479
"Nhà ngõ, hẻm",6.9,2.066862759472976,110.05,62.7,3.3,62.7,4,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.06379585326953748,0.04784688995215311,20.900000000000002,0.05263157894736842,207,-0.07594566642350432,0.5987535953978907
"Nhà mặt phố, mặt tiền",5.98,1.943048916774281,135.91,44.0,4.0,44.0,3,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.06818181818181818,0.06818181818181818,14.666666666666666,0.09090909090909091,660,-0.19010032770783145,0.4799856184084372
"Nhà mặt phố, mặt tiền",9.95,2.3933394562625097,221.11,45.0,4.0,45.0,4,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.08888888888888889,0.06666666666666667,15.0,0.08888888888888889,212,0.302501851964754,0.8463566634707574
"Nhà ngõ, hẻm",2.5,1.252762968495368,100.0,25.0,4.0,25.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.04,0.12,8.333333333333334,0.16,144,-0.6219027421311559,0.03451581975071908
"Nhà ngõ, hẻm",3.28,1.4539530095937054,91.11,36.0,4.0,36.0,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05555555555555555,0.08333333333333333,12.0,0.1111111111111111,101,-0.5251194423466177,0.09096356663470757
"Nhà ngõ, hẻm",3.3,1.4586150226995167,110.0,30.0,4.0,30.0,2,3,3,Không rõ,Đã có sổ,Nhà nở hậu,Go Vap,0.06666666666666667,0.1,10.0,0.13333333333333333,202,-0.5226378192752192,0.09431927133269415
"Nhà ngõ, hẻm",1.8,1.0296194171811583,150.0,12.0,3.0,12.0,1,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.08333333333333333,0.25,4.0,0.25,180,-0.7087595496301005,0.00826941514860978
"Nhà ngõ, hẻm",2.5,1.252762968495368,125.0,20.0,4.0,20.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05,0.15,6.666666666666667,0.2,118,-0.6219027421311559,0.03451581975071908
"Nhà ngõ, hẻm",1.85,1.0473189942805592,154.17,12.0,4.0,12.0,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.16666666666666666,0.25,4.0,0.3333333333333333,108,-0.7025554919516044,0.009467881112176415
"Nhà ngõ, hẻm",2.15,1.1474024528375417,107.5,20.0,4.0,20.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05,0.15,6.666666666666667,0.2,115,-0.6653311458806282,0.022171620325982744
"Nhà ngõ, hẻm",1.9,1.0647107369924282,118.75,16.0,4.0,16.0,1,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.0625,0.1875,5.333333333333333,0.25,108,-0.6963514342731084,0.012104506232023011
"Nhà ngõ, hẻm",5.3,1.840549633397487,151.43,35.0,7.0,70.0,2,2,1,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05714285714285714,0.05714285714285714,70.0,0.2,358,-0.2744755121353777,0.3661313518696069
"Nhà ngõ, hẻm",1.95,1.0818051703517284,195.0,10.0,4.0,10.0,2,3,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.2,0.3,3.3333333333333335,0.4,125,-0.6901473765946123,0.014980824544582935
"Nhà ngõ, hẻm",7.3,2.1162555148025524,114.06,64.0,4.0,64.0,5,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.078125,0.046875,21.333333333333332,0.0625,178,-0.02631320499553607,0.6457334611697028
"Nhà ngõ, hẻm",6.1,1.9600947840472698,127.08,48.0,4.0,48.0,3,3,2,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Go Vap,0.0625,0.0625,24.0,0.08333333333333333,346,-0.17521058927944105,0.4983221476510067
"Nhà mặt phố, mặt tiền",18.5,2.970414465569701,124.24,148.9,4.5,148.9,1,3,3,Không rõ,Đã có sổ,Mặt tiền,Go Vap,0.006715916722632639,0.020147750167897917,49.63333333333333,0.030221625251846875,504,1.3633957149875768,0.965124640460211
"Nhà ngõ, hẻm",5.8,1.916922612182061,120.83,48.0,4.0,48.0,3,2,1,Hoàn thiện cơ bản,Đã có sổ,Nhà nở hậu,Go Vap,0.0625,0.041666666666666664,48.0,0.08333333333333333,382,-0.21243493535041727,0.4422339405560882
"Nhà ngõ, hẻm",15.0,2.772588722239781,174.42,86.0,4.0,86.0,5,6,3,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Go Vap,0.05813953488372093,0.06976744186046512,28.666666666666668,0.046511627906976744,445,0.9291116774928542,0.9423537871524449
"Nhà ngõ, hẻm",5.38,1.8531680973566984,145.41,37.0,3.7,37.0,3,3,3,Nội thất đầy đủ,Đã có sổ,Không rõ,Go Vap,0.08108108108108109,0.08108108108108109,12.333333333333334,0.1,125,-0.264549019849784,0.37571907957814
"Nhà ngõ, hẻm",6.2,1.9740810260220096,77.5,80.0,4.0,160.0,3,3,2,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,Go Vap,0.0375,0.0375,80.0,0.05,398,-0.1628024739224489,0.5033557046979866
"Nhà ngõ, hẻm",8.8,2.2823823856765264,125.71,70.0,5.0,70.0,6,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.08571428571428572,0.04285714285714286,23.333333333333332,0.07142857142857142,451,0.15980852535934525,0.7935043144774688
"Nhà ngõ, hẻm",3.2,1.4350845252893227,141.59,22.6,3.2,45.1,1,2,2,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Go Vap,0.04424778761061947,0.08849557522123894,22.55,0.1415929203539823,67,-0.5350459346322113,0.08509108341323106
"Nhà mặt phố, mặt tiền",11.5,2.5257286443082556,294.87,39.0,4.0,39.0,3,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.07692307692307693,0.07692307692307693,13.0,0.10256410256410256,186,0.49482763999813134,0.8793144774688398
"Nhà ngõ, hẻm",5.6,1.8870696490323797,105.66,53.0,5.9,106.0,4,2,2,Nội thất đầy đủ,Đã có sổ,Mặt tiền,Go Vap,0.07547169811320754,0.03773584905660377,53.0,0.11132075471698114,214,-0.23725116606440144,0.4098753595397891
"Nhà mặt phố, mặt tiền",45.0,3.828641396489095,150.08,299.85,8.5,299.85,6,2,3,Không rõ,Đã có sổ,Nhà nở hậu,Go Vap,0.02001000500250125,0.006670001667500416,99.95,0.02834750708687677,271,4.651546284590478,0.9972435282837967
"Nhà ngõ, hẻm",15.75,2.8183982582710754,218.75,72.0,4.0,127.2,2,2,1,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Go Vap,0.027777777777777776,0.027777777777777776,127.2,0.05555555555555555,466,1.0221725426702946,0.947267497603068
"Nhà ngõ, hẻm",8.95,2.2975725511705014,169.19,52.9,4.0,52.9,3,4,3,Không rõ,Đã có sổ,Không rõ,Go Vap,0.05671077504725898,0.07561436672967864,17.633333333333333,0.07561436672967864,442,0.17842069839483318,0.8084851390220518
"Nhà ngõ, hẻm",23.0,3.1780538303479458,91.27,252.0,4.0,252.0,2,3,3,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.007936507936507936,0.011904761904761904,84.0,0.015873015873015872,234,1.9217609060522205,0.9765100671140939
Nhà biệt thự,12.4,2.5952547069568657,103.33,120.0,6.0,276.0,7,6,4,Không rõ,Đã có sổ,Hẻm xe hơi,Go Vap,0.058333333333333334,0.05,69.0,0.05,199,0.6065006782110601,0.8993288590604027
"Nhà ngõ, hẻm",7.39,2.127040520479115,164.22,45.0,4.5,90.0,2,4,4,Không rõ,Đã có sổ,Hẻm xe hơi,Phu Nhuan,0.044444444444444446,0.08888888888888889,22.5,0.1,80,-0.2700436043487453,0.38196176226101414
"Nhà ngõ, hẻm",11.0,2.4849066497880004,244.44,45.0,4.0,45.0,4,4,4,Không rõ,Không rõ,Hẻm xe hơi,Phu Nhuan,0.08888888888888889,0.08888888888888889,11.25,0.08888888888888889,397,0.15244663139987952,0.7647547797173733
"Nhà ngõ, hẻm",10.0,2.3978952727983707,169.21,59.1,3.3,150.0,4,4,4,Hoàn thiện cơ bản,Đã có sổ,Hẻm xe hơi,Phu Nhuan,0.0676818950930626,0.0676818950930626,37.5,0.055837563451776644,346,0.0354133250983214,0.726932668329177
"Nhà mặt phố, mặt tiền",11.3,2.509599262378372,282.5,40.0,3.2,80.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Không rõ,Phu Nhuan,0.05,0.05,40.0,0.08,461,0.18755662329034703,0.7751454696591854
"Nhà ngõ, hẻm",5.95,1.9387416595767009,198.33,30.0,4.0,30.0,3,4,4,Nội thất cao cấp,Không rõ,Hẻm xe hơi,Phu Nhuan,0.1,0.13333333333333333,7.5,0.13333333333333333,230,-0.43857156542298886,0.22901080631753948
Nhà biệt thự,29.5,3.417726683613366,155.26,190.0,9.0,190.0,7,6,5,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Phu Nhuan,0.03684210526315789,0.031578947368421054,38.0,0.04736842105263158,149,2.317562797978704,0.9800498753117207
"Nhà ngõ, hẻm",15.89,2.826721730819709,264.83,60.0,4.0,60.0,4,4,4,Không rõ,Không rõ,Hẻm xe hơi,Phu Nhuan,0.06666666666666667,0.06666666666666667,15.0,0.06666666666666667,476,0.7247394992144987,0.9006650041562759
"Nhà ngõ, hẻm",4.3,1.667706820558076,89.58,48.0,4.0,48.0,2,1,4,Hoàn thiện cơ bản,Đã có sổ,Mặt tiền,Phu Nhuan,0.041666666666666664,0.020833333333333332,12.0,0.08333333333333333,1168,-0.6316765208205598,0.07522859517871987
"Nhà ngõ, hẻm",2.95,1.3737155789130306,163.89,18.0,3.0,18.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Nhà nở hậu,Phu Nhuan,0.1111111111111111,0.1111111111111111,9.0,0.16666666666666666,349,-0.7896714843276632,0.030756442227763924
"Nhà mặt phố, mặt tiền",10.5,2.4423470353692043,205.88,51.0,7.32,51.0,10,6,4,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,Phu Nhuan,0.19607843137254902,0.11764705882352941,12.75,0.14352941176470588,349,0.09392997824910046,0.7385702410640067
"Nhà ngõ, hẻm",2.85,1.3480731482996928,123.91,23.0,6.5,46.0,2,2,2,Nội thất đầy đủ,Đã có sổ,Không rõ,Phu Nhuan,0.08695652173913043,0.08695652173913043,23.0,0.2826086956521739,528,-0.801374814957819,0.028678304239401497
"Nhà ngõ, hẻm",10.5,2.4423470353692043,194.44,54.0,3.6,210.0,4,5,5,Nội thất cao cấp,Đã có sổ,Hẻm xe hơi,Phu Nhuan,0.07407407407407407,0.09259259259259259,42.0,0.06666666666666667,325,0.09392997824910046,0.7385702410640067
